item,itemLabel,image,article,utgivelsesdato
"http://www.wikidata.org/entity/Q10926273","World Club Champion Football","http://commons.wikimedia.org/wiki/Special:FilePath/Wccf2012.jpg","https://en.wikipedia.org/wiki/World_Club_Champion_Football",""
"http://www.wikidata.org/entity/Q11304151","Cyber Cycles","http://commons.wikimedia.org/wiki/Special:FilePath/Cyber%20Cycles%20arcade%20game%20in%20Pyongyang.jpg","https://en.wikipedia.org/wiki/Cyber_Cycles",""
"http://www.wikidata.org/entity/Q14629261","Unvanquished","http://commons.wikimedia.org/wiki/Special:FilePath/Unvanquished-0.52-on-screen-tutorial.jpg","https://en.wikipedia.org/wiki/Unvanquished_(video_game)",""
"http://www.wikidata.org/entity/Q135020152","Gloomy Juncture","http://commons.wikimedia.org/wiki/Special:FilePath/Gloomy%20Juncture%20poster%20art.png","https://en.wikipedia.org/wiki/Gloomy_Juncture",""
"http://www.wikidata.org/entity/Q136226478","Scary Maze Game","http://commons.wikimedia.org/wiki/Special:FilePath/Scary%20Maze%20Game.png","https://en.wikipedia.org/wiki/Scary_Maze_Game",""
"http://www.wikidata.org/entity/Q5574375","GNOME Mines","http://commons.wikimedia.org/wiki/Special:FilePath/GNOME%20Mines%203.12.png","https://en.wikipedia.org/wiki/GNOME_Mines",""
"http://www.wikidata.org/entity/Q110640046","Wikitrivia","http://commons.wikimedia.org/wiki/Special:FilePath/WikiTrivia%20screenshot%20played%20by%20Masssly.png","https://en.wikipedia.org/wiki/Wikitrivia",""
"http://www.wikidata.org/entity/Q18158811","Thralled","http://commons.wikimedia.org/wiki/Special:FilePath/Thralled%20Screenshot%209.png","https://en.wikipedia.org/wiki/Thralled",""
"http://www.wikidata.org/entity/Q4811523","Astro Wars","http://commons.wikimedia.org/wiki/Special:FilePath/Astro%20wars.JPG","https://en.wikipedia.org/wiki/Astro_Wars",""
"http://www.wikidata.org/entity/Q5050383","Castle of Dr. Brain","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-CastleofDrBrain.jpg","https://en.wikipedia.org/wiki/Castle_of_Dr._Brain",""
"http://www.wikidata.org/entity/Q5209527","Daioh","http://commons.wikimedia.org/wiki/Special:FilePath/DAIOH%20arcade%20game%201993.PNG","https://en.wikipedia.org/wiki/Daioh",""
"http://www.wikidata.org/entity/Q5215088","Dance Dance Revolution Kids","http://commons.wikimedia.org/wiki/Special:FilePath/Dance%20Dance%20Revolution%20Kids%20arcade%20machine.jpg","https://en.wikipedia.org/wiki/Dance_Dance_Revolution_Kids",""
"http://www.wikidata.org/entity/Q96415577","Wrath of Denethenor","http://commons.wikimedia.org/wiki/Special:FilePath/On-Line%20Systems%20-%20Wrath%20of%20Denethenor.jpg","https://en.wikipedia.org/wiki/Wrath_of_Denethenor",""
"http://www.wikidata.org/entity/Q97326757","GT Racing 2: The Real Car Experience","http://commons.wikimedia.org/wiki/Special:FilePath/Mazda%20Furai%20Detroit%202008.JPG","https://en.wikipedia.org/wiki/GT_Racing_2:_The_Real_Car_Experience",""
"http://www.wikidata.org/entity/Q104649819","Halo: Fireteam Raven","http://commons.wikimedia.org/wiki/Special:FilePath/Halo%20Fireteam%20Raven.jpg","https://en.wikipedia.org/wiki/Halo:_Fireteam_Raven",""
"http://www.wikidata.org/entity/Q106900798","Under the Ice","http://commons.wikimedia.org/wiki/Special:FilePath/Under%20the%20Ice%20screenshot.png","https://en.wikipedia.org/wiki/Under_the_Ice",""
"http://www.wikidata.org/entity/Q109455500","Beatmania IIDX 27 HEROIC VERSE","http://commons.wikimedia.org/wiki/Special:FilePath/Beatmania%20IIDX%2027%20HEROIC%20VERSE%20LIGHTNING%20MODEL%20cabinet.jpg","https://en.wikipedia.org/wiki/Beatmania_IIDX_27:_Heroic_Verse",""
"http://www.wikidata.org/entity/Q54829235","Halo Online","http://commons.wikimedia.org/wiki/Special:FilePath/Halo-Logo.png","https://en.wikipedia.org/wiki/Halo_Online",""
"http://www.wikidata.org/entity/Q648228","Spider","http://commons.wikimedia.org/wiki/Special:FilePath/SpiderPatience.jpg","https://en.wikipedia.org/wiki/Spider_(solitaire)",""
"http://www.wikidata.org/entity/Q62506960","Video Checkers","http://commons.wikimedia.org/wiki/Special:FilePath/Video%20Checkers%20Atari%202600.jpg","https://en.wikipedia.org/wiki/Video_Checkers",""
